timestamp_sent,command_sent,ACT,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-16T14:38:09.647+01:00,SingleTask,2,,,,,1,1,1,551,,SingleTask,"{""id"": ""1aabeb52-e6b2-4a0e-9f53-91842c93ea49"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,1aabeb52-e6b2-4a0e-9f53-91842c93ea49,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:09.655+01:00:PENDING | 2026-03-16T14:38:10.660+01:00:EXECUTE | 2026-03-16T14:38:11.665+01:00:COMPLETE,2026-03-16T14:38:11.665+01:00
2026-03-16T14:38:11.783+01:00,Charge,,,,,,,,,,,Charge,"{""id"": ""2fade8cc-b098-4953-bd95-24dd7893896a"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,2fade8cc-b098-4953-bd95-24dd7893896a,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:11.792+01:00:PENDING | 2026-03-16T14:38:12.797+01:00:EXECUTE | 2026-03-16T14:38:14.806+01:00:COMPLETE,2026-03-16T14:38:14.806+01:00
2026-03-16T14:38:14.916+01:00,InspectRackAtStation,,,,,WRIST,,1,,,uLMPlateStation,CameraInspect,"{""id"": ""c1cd070d-7002-4c4e-833a-898a2740bd36"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}}",0,"[1,2,3,4,5,6]","{""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}",succeeded,c1cd070d-7002-4c4e-833a-898a2740bd36,WRIST_CAMERA,uGO_CONTROLLER > UR5E_POLYSCOPE > WRIST_CAMERA,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:14.922+01:00:PENDING | 2026-03-16T14:38:15.926+01:00:EXECUTE | 2026-03-16T14:38:17.935+01:00:COMPLETE,2026-03-16T14:38:17.935+01:00
2026-03-16T14:38:18.079+01:00,SingleTask,1,,,,,1,1,1,810,,SingleTask,"{""id"": ""70880290-9391-418e-96ae-47fa9152e4bb"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,70880290-9391-418e-96ae-47fa9152e4bb,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:18.086+01:00:PENDING | 2026-03-16T14:38:19.092+01:00:EXECUTE | 2026-03-16T14:38:21.101+01:00:COMPLETE,2026-03-16T14:38:21.101+01:00
2026-03-16T14:38:21.104+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""6333d60b-3345-4d72-b174-990743385892"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6333d60b-3345-4d72-b174-990743385892,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:21.116+01:00:PENDING | 2026-03-16T14:38:22.122+01:00:EXECUTE | 2026-03-16T14:38:24.134+01:00:COMPLETE,2026-03-16T14:38:24.134+01:00
2026-03-16T14:38:24.141+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""849e3ffc-c762-4b23-998e-d6e272d0ec96"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""01""}}",0,01,"{""Position"": ""0"", ""Results"": ""01""}",succeeded,849e3ffc-c762-4b23-998e-d6e272d0ec96,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:24.150+01:00:PENDING | 2026-03-16T14:38:25.157+01:00:EXECUTE | 2026-03-16T14:38:26.163+01:00:COMPLETE,2026-03-16T14:38:26.163+01:00
2026-03-16T14:38:26.165+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""42b82e3c-44e4-4870-be33-4b25885ca33b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,42b82e3c-44e4-4870-be33-4b25885ca33b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:26.175+01:00:PENDING | 2026-03-16T14:38:27.179+01:00:EXECUTE | 2026-03-16T14:38:29.192+01:00:COMPLETE,2026-03-16T14:38:29.192+01:00
2026-03-16T14:38:29.195+01:00,SingleTask,2,,,,,1,4,1,810,,SingleTask,"{""id"": ""12e8b939-06ca-40f8-9dee-4cdbb4187653"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,12e8b939-06ca-40f8-9dee-4cdbb4187653,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:29.203+01:00:PENDING | 2026-03-16T14:38:30.211+01:00:EXECUTE | 2026-03-16T14:38:32.220+01:00:COMPLETE,2026-03-16T14:38:32.220+01:00
2026-03-16T14:38:32.234+01:00,SingleTask,1,,,,,1,1,2,810,,SingleTask,"{""id"": ""9fbe4347-e7ae-4017-8765-047cc2aedd49"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,9fbe4347-e7ae-4017-8765-047cc2aedd49,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:32.244+01:00:PENDING | 2026-03-16T14:38:33.250+01:00:EXECUTE | 2026-03-16T14:38:34.256+01:00:COMPLETE,2026-03-16T14:38:34.256+01:00
2026-03-16T14:38:34.258+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""a8ea1043-68ea-49ce-8046-ad5c9cd11954"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,a8ea1043-68ea-49ce-8046-ad5c9cd11954,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:34.264+01:00:PENDING | 2026-03-16T14:38:35.268+01:00:EXECUTE | 2026-03-16T14:38:36.275+01:00:COMPLETE,2026-03-16T14:38:36.275+01:00
2026-03-16T14:38:36.289+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""d54ad82f-d1c0-4a73-bd09-e24dcc5a9d47"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,d54ad82f-d1c0-4a73-bd09-e24dcc5a9d47,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:36.297+01:00:PENDING | 2026-03-16T14:38:37.304+01:00:EXECUTE | 2026-03-16T14:38:39.314+01:00:COMPLETE,2026-03-16T14:38:39.314+01:00
2026-03-16T14:38:39.317+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""7d031d27-4658-4572-99d0-1c1b4b1fe896"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,7d031d27-4658-4572-99d0-1c1b4b1fe896,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:39.327+01:00:PENDING | 2026-03-16T14:38:40.333+01:00:EXECUTE | 2026-03-16T14:38:41.340+01:00:COMPLETE,2026-03-16T14:38:41.341+01:00
2026-03-16T14:38:41.345+01:00,SingleTask,2,,,,,1,2,1,810,,SingleTask,"{""id"": ""8f55d4d8-8572-457b-8ee8-0f8e1425554e"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,8f55d4d8-8572-457b-8ee8-0f8e1425554e,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:41.355+01:00:PENDING | 2026-03-16T14:38:42.360+01:00:EXECUTE | 2026-03-16T14:38:43.368+01:00:COMPLETE,2026-03-16T14:38:43.368+01:00
2026-03-16T14:38:43.381+01:00,SingleTask,1,,,,,1,1,3,810,,SingleTask,"{""id"": ""743c57dc-75f7-4509-93f0-00b79bfd7daf"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,743c57dc-75f7-4509-93f0-00b79bfd7daf,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:43.389+01:00:PENDING | 2026-03-16T14:38:44.395+01:00:EXECUTE | 2026-03-16T14:38:45.400+01:00:COMPLETE,2026-03-16T14:38:45.400+01:00
2026-03-16T14:38:45.402+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""6379d032-7a7f-4ad5-b1ae-898e5d3da094"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6379d032-7a7f-4ad5-b1ae-898e5d3da094,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:45.408+01:00:PENDING | 2026-03-16T14:38:46.414+01:00:EXECUTE | 2026-03-16T14:38:47.419+01:00:COMPLETE,2026-03-16T14:38:47.419+01:00
2026-03-16T14:38:47.427+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""49ff95f8-c249-4997-b1b3-30913f406909"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""03""}}",0,03,"{""Position"": ""0"", ""Results"": ""03""}",succeeded,49ff95f8-c249-4997-b1b3-30913f406909,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:47.435+01:00:PENDING | 2026-03-16T14:38:48.439+01:00:EXECUTE | 2026-03-16T14:38:50.448+01:00:COMPLETE,2026-03-16T14:38:50.448+01:00
2026-03-16T14:38:50.451+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""fb733e89-46ad-4696-b513-3ddcc2766ba6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,fb733e89-46ad-4696-b513-3ddcc2766ba6,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:50.458+01:00:PENDING | 2026-03-16T14:38:51.463+01:00:EXECUTE | 2026-03-16T14:38:53.472+01:00:COMPLETE,2026-03-16T14:38:53.472+01:00
2026-03-16T14:38:53.474+01:00,SingleTask,2,,,,,1,4,2,810,,SingleTask,"{""id"": ""6c1d8bc3-921a-483d-a6e1-27dfadfd35bb"", ""status"": ""ABORTED"", ""error"": ""null"", ""outputs"": {}}",,,{},failed,6c1d8bc3-921a-483d-a6e1-27dfadfd35bb,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,"{'data': {'id': '6c1d8bc3-921a-483d-a6e1-27dfadfd35bb', 'status': 'ABORTED', 'error': 'null', 'outputs': {}}}",PENDING > EXECUTE > ABORTED,2026-03-16T14:38:53.481+01:00:PENDING | 2026-03-16T14:38:54.488+01:00:EXECUTE | 2026-03-16T14:38:56.498+01:00:ABORTED,2026-03-16T14:38:56.509+01:00
2026-03-16T14:49:22.264+01:00,Navigate,,1,1,2,,,,,,,Navigate,"{""id"": ""2cd82d4d-c4e2-47f7-acca-df7924f788fc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,2cd82d4d-c4e2-47f7-acca-df7924f788fc,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:22.270+01:00:PENDING | 2026-03-16T14:49:32.324+01:00:EXECUTE | 2026-03-16T14:49:34.339+01:00:COMPLETE,2026-03-16T14:49:34.339+01:00
2026-03-16T14:49:34.450+01:00,SingleDeviceAction,30,,,,,2,,,,,SingleDeviceAction,"{""id"": ""6d06b6bf-8256-4253-87c6-9662be8af0bf"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}}",0,"p[0, 0, 0, 0, 0, 0]","{""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}",succeeded,6d06b6bf-8256-4253-87c6-9662be8af0bf,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:34.461+01:00:PENDING | 2026-03-16T14:49:35.468+01:00:EXECUTE | 2026-03-16T14:49:37.484+01:00:COMPLETE,2026-03-16T14:49:37.484+01:00
2026-03-16T14:49:37.591+01:00,SingleTask,1,,,,,2,1,1,551,,SingleTask,"{""id"": ""9aba901b-847b-4c68-9695-3ed45eaf92bc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,9aba901b-847b-4c68-9695-3ed45eaf92bc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:37.601+01:00:PENDING | 2026-03-16T14:49:38.611+01:00:EXECUTE | 2026-03-16T14:49:39.621+01:00:COMPLETE,2026-03-16T14:49:39.621+01:00
2026-03-16T14:49:39.625+01:00,SingleTask,2,,,,,1,1,1,551,,SingleTask,"{""id"": ""df773bbb-8b49-4377-8ee2-df39c1d1ada6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,df773bbb-8b49-4377-8ee2-df39c1d1ada6,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:39.636+01:00:PENDING | 2026-03-16T14:49:40.643+01:00:EXECUTE | 2026-03-16T14:49:41.651+01:00:COMPLETE,2026-03-16T14:49:41.651+01:00
2026-03-16T14:49:41.766+01:00,Charge,,,,,,,,,,,Charge,"{""id"": ""05985e67-500b-4886-85f0-baa3a0ee6bf6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,05985e67-500b-4886-85f0-baa3a0ee6bf6,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:41.773+01:00:PENDING | 2026-03-16T14:49:42.781+01:00:EXECUTE | 2026-03-16T14:49:44.794+01:00:COMPLETE,2026-03-16T14:49:44.794+01:00
2026-03-16T14:49:44.902+01:00,InspectRackAtStation,,,,,WRIST,,1,,,uLMPlateStation,CameraInspect,"{""id"": ""63f0ad82-b0af-451c-b82a-e2036f5a36ff"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}}",0,"[1,2,3,4,5,6]","{""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}",succeeded,63f0ad82-b0af-451c-b82a-e2036f5a36ff,WRIST_CAMERA,uGO_CONTROLLER > UR5E_POLYSCOPE > WRIST_CAMERA,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:44.913+01:00:PENDING | 2026-03-16T14:49:45.920+01:00:EXECUTE | 2026-03-16T14:49:47.937+01:00:COMPLETE,2026-03-16T14:49:47.937+01:00
2026-03-16T14:49:48.088+01:00,SingleTask,1,,,,,1,1,1,810,,SingleTask,"{""id"": ""eaf003b1-571b-49f3-85ee-dce4846ba1a4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,eaf003b1-571b-49f3-85ee-dce4846ba1a4,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:48.098+01:00:PENDING | 2026-03-16T14:49:49.107+01:00:EXECUTE | 2026-03-16T14:49:50.113+01:00:COMPLETE,2026-03-16T14:49:50.113+01:00
2026-03-16T14:49:50.118+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""276a0026-6768-4450-9a54-89c27b036d5e"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,276a0026-6768-4450-9a54-89c27b036d5e,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:50.128+01:00:PENDING | 2026-03-16T14:49:51.133+01:00:EXECUTE | 2026-03-16T14:49:52.140+01:00:COMPLETE,2026-03-16T14:49:52.140+01:00
2026-03-16T14:49:52.147+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""d092de0f-0a13-4dd5-b58a-3e3803366246"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""01""}}",0,01,"{""Position"": ""0"", ""Results"": ""01""}",succeeded,d092de0f-0a13-4dd5-b58a-3e3803366246,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:52.153+01:00:PENDING | 2026-03-16T14:49:53.158+01:00:EXECUTE | 2026-03-16T14:49:55.170+01:00:COMPLETE,2026-03-16T14:49:55.170+01:00
2026-03-16T14:49:55.174+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""d2a8581e-68c7-42e1-971b-dcbfda5e7bb2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,d2a8581e-68c7-42e1-971b-dcbfda5e7bb2,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:55.180+01:00:PENDING | 2026-03-16T14:49:56.189+01:00:EXECUTE | 2026-03-16T14:49:58.200+01:00:COMPLETE,2026-03-16T14:49:58.200+01:00
2026-03-16T14:49:58.203+01:00,SingleTask,2,,,,,1,4,1,810,,SingleTask,"{""id"": ""c1440252-0203-4b81-b784-65c749232725"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,c1440252-0203-4b81-b784-65c749232725,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:49:58.210+01:00:PENDING | 2026-03-16T14:49:59.219+01:00:EXECUTE | 2026-03-16T14:50:00.229+01:00:COMPLETE,2026-03-16T14:50:00.229+01:00
2026-03-16T14:50:00.241+01:00,SingleTask,1,,,,,1,1,2,810,,SingleTask,"{""id"": ""c8bc69f4-061a-4e3e-a330-0b9cb98398f8"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,c8bc69f4-061a-4e3e-a330-0b9cb98398f8,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:50:00.249+01:00:PENDING | 2026-03-16T14:50:01.257+01:00:EXECUTE | 2026-03-16T14:50:02.263+01:00:COMPLETE,2026-03-16T14:50:02.264+01:00
2026-03-16T14:50:02.266+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""44230f1f-c40b-4818-8a68-aadd5d41337f"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,44230f1f-c40b-4818-8a68-aadd5d41337f,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:50:02.272+01:00:PENDING | 2026-03-16T14:50:03.277+01:00:EXECUTE | 2026-03-16T14:50:04.283+01:00:COMPLETE,2026-03-16T14:50:04.283+01:00
2026-03-16T14:50:04.292+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""f10d95ea-4db3-4b41-8723-5ba642eed5ca"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,f10d95ea-4db3-4b41-8723-5ba642eed5ca,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,EXECUTE > COMPLETE,2026-03-16T14:50:05.319+01:00:EXECUTE | 2026-03-16T14:50:06.326+01:00:COMPLETE,2026-03-16T14:50:06.326+01:00
2026-03-16T14:50:06.327+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""ead90ad3-f8cc-42b3-9203-d1d976775ed7"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,ead90ad3-f8cc-42b3-9203-d1d976775ed7,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:50:06.336+01:00:PENDING | 2026-03-16T14:50:07.343+01:00:EXECUTE | 2026-03-16T14:50:08.349+01:00:COMPLETE,2026-03-16T14:50:08.349+01:00
2026-03-16T14:50:08.352+01:00,SingleTask,2,,,,,1,2,1,810,,SingleTask,"{""id"": ""f9a27d15-16d0-4bc7-bc57-8c3d2a49d2f5"", ""status"": ""ABORTED"", ""error"": ""null"", ""outputs"": {}}",,,{},failed,f9a27d15-16d0-4bc7-bc57-8c3d2a49d2f5,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,"{'data': {'id': 'f9a27d15-16d0-4bc7-bc57-8c3d2a49d2f5', 'status': 'ABORTED', 'error': 'null', 'outputs': {}}}",PENDING > ABORTED,2026-03-16T14:50:08.364+01:00:PENDING | 2026-03-16T14:51:02.674+01:00:ABORTED,2026-03-16T14:51:02.698+01:00
